timestamp,HeadYaw,HeadPitch,LShoulderPitch,LShoulderRoll,RShoulderPitch,RShoulderRoll,LElbowRoll,RElbowRoll,LHand,RHand
1757428332.586,-1.5262509184487008,-9.700117884273673,85.07980173168656,8.141009889079072,86.6767379346659,-17.951328747189798,-2.0,88.5,1.0,1.0
1757428332.702,-1.8210007347589607,-9.760094307418939,85.21372520326501,8.168327576022033,86.78318787748096,-17.386197008796383,-2.0,88.5,1.0,1.0
1757428332.855,-2.0568005878071687,-9.808075445935152,85.34671426057436,8.215319460527809,86.89401077156481,-16.819870321552987,-2.0,88.5,1.0,1.0
1757428332.972,-2.245440470245735,-10.046460356748122,85.28420307918893,8.278014380371328,87.14966348701978,-16.23684856452612,-2.0,88.5,1.0,1.0
1757428333.09,-2.3963523761965884,-10.037168285398499,84.61699308998242,8.28995723571365,87.64467532085733,-15.657759070065262,-2.0,88.5,1.0,1.0
1757428333.22,-2.5170819009572707,-10.0297346283188,84.11477231869252,8.244583904313538,88.0176621791467,-15.116245310110347,-2.0,88.5,1.0,1.0
1757428333.357,-2.613665520765817,-10.02378770265504,83.8926343269494,8.229533038560207,88.33432321836361,-14.61171598247572,-2.0,88.5,1.0,1.0
1757428333.48,-2.690932416612654,-10.019030162124032,83.91784766264927,8.265878390322627,88.60046136389107,-14.237989025226733,-2.0,88.5,1.0,1.0
1757428333.609,-2.5527459332901232,-10.015224129699225,84.16870792128759,8.325204385714867,88.7730545770077,-13.946624052804836,-2.0,88.5,1.0,1.0
1757428333.799,-2.6421967466320986,-10.01217930375938,84.53682970881815,8.418236832347006,88.7743616005504,-13.721625832453567,-2.0,88.5,1.0,1.0
1757428333.916,-2.713757397305679,-10.009743443007505,84.86327334916517,8.505479452399559,88.69990441590417,-13.494120535310707,-2.0,88.5,1.0,1.0
1757428334.049,-2.9710059178445434,-10.207794754406006,85.56001859650515,8.641225079353275,88.1222146185345,-13.348213314698398,-2.0,88.5,1.0,1.0
1757428334.177,-2.976804734275635,-10.366235803524805,86.07802221241695,8.731346151802057,87.7645772454176,-13.312606368949275,-2.0,88.5,1.0,1.0
1757428334.325,-2.981443787420508,-10.292988642819845,86.01577113874795,8.811767531161756,87.65505135459296,-13.338802314966786,-2.0,88.5,1.0,1.0
1757428334.473,-2.9851550299364065,-10.234390914255876,85.99953333897895,8.87330271417397,87.6368246224883,-13.321850275520845,-2.0,88.5,1.0,1.0
1757428334.604,-2.9881240239491254,-10.387512731404701,85.81796485247112,8.908826904717504,87.62112291032346,-13.382397762780936,-2.0,88.5,1.0,1.0
1757428334.738,-2.9904992191593003,-10.510010185123761,85.70186552029145,8.97929695321334,87.66765791238572,-13.394240903512298,-2.0,88.5,1.0,1.0
1757428334.874,-2.9923993753274405,-10.60800814809901,85.63660710473465,9.028941490458742,87.50190624317686,-13.424731832762452,-2.0,88.5,1.0,1.0
1757428334.999,-2.9939195002619527,-10.486406518479209,85.88320818640648,9.077747330733,87.20249232024555,-13.593678315690143,-2.0,88.5,1.0,1.0
1757428335.117,-2.9951356002095624,-10.389125214783368,86.07727423702941,9.101931885644523,87.02896330118155,-13.802917613384588,-2.0,88.5,1.0,1.0
1757428335.286,-3.1961084801676503,-10.311300171826694,86.3363925667032,9.181426511275692,86.75354823379894,-14.163160877780818,-2.0,88.5,1.0,1.0
1757428335.402,-3.3568867841341206,-10.449040137461356,86.35611609746023,9.330995659762571,86.473027511445,-14.782685469417,-2.0,88.5,1.0,1.0
1757428335.516,-3.4855094273072966,-10.559232109969084,86.7056932663915,9.57401165743648,86.16172374055152,-15.277700718057982,-2.0,88.5,1.0,1.0
